magnitName,magnitPrice,ulybkaName,ulybkaPrice,matchPercent
"Автоматический карандаш для бровей тон 04 Stellary",229.0,"Автоматический карандаш для бровей Stellary Brow Sculpting pencil 04 0,08г",575.0,85
"Автоматический карандаш для бровей тон 03 Stellary",229.0,"Автоматический карандаш для бровей Stellary Brow Sculpting pencil 03 0,08г",575.0,85
"Тушь для ресниц с эффектом разделения Obsidian Black тон 01 Stellary",228.0,"Тушь для ресниц с эффектом объёма, удлинения, разделения Stellary Black Onyx 01 9мл",349.0,81
"Тушь для ресниц с эффектом разделения Obsidian Black тон 01 Stellary",228.0,"Тушь для ресниц с эффектом объёма и разделения Stellary Panther Black Volume mascara 01 10мл",785.0,81
"Тушь для ресниц Wild Stellary тон 02 Brown",404.0,"Тушь для ресниц Stellary Wild Brown 02 Коричневый 9мл",669.0,87
"Тушь для ресниц Black Onyx Stellary",348.0,"Тушь для ресниц с эффектом объёма, удлинения, разделения Stellary Black Onyx 01 9мл",349.0,100
"Тушь для ресниц Black Onyx Stellary",348.0,"Тушь для ресниц с эффектом объёма и разделения Stellary Panther Black Volume mascara 01 10мл",785.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Влагостойкая термотушь для ресниц Stellary Water Resistant Onyx 01 Ultra Black 9мл",499.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Тушь для ресниц с эффектом удлинения и разделения Stellary Dangerous Eyes Mascara Black 9мл",899.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Тушь для ресниц с эффектом удлинения и объёма Stellary Seductive Eyes Mascara Black 9мл",899.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Тушь для ресниц с эффектом объёма и подкручивания Stellary Seductive Eyes Mascara Black 9мл",899.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Объёмная тушь для ресниц Stellary Volume mascara Wild Black 01 9мл",669.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Подкручивающая тушь для ресниц Stellary Curling mascara Wild Black 01 9мл",669.0,83
"Тушь для ресниц Black Onyx Stellary",348.0,"Удлиняющая тушь для ресниц Stellary Extending mascara Wild Black 01 9мл",669.0,83
"Палетка для лица Serpent Collection Stellary тон 01",446.0,"Палетка для лица Stellary Serpent 01 6г",699.0,85
"Палетка теней для век First Lady Stellary тон 02",488.0,"Палетка теней для век Stellary First Lady 02 4,4г",523.0,88
"Палетка теней для век High Society Stellary тон 03",418.0,"Палетка теней для век Stellary High Society 03 4,4г",523.0,88
"Тушь для ресниц Звездный объем Like A Star тон 01 Stellary",337.0,"Тушь для ресниц Stellary Star Volume ' Like a Star ' 01 9мл",499.0,80
"Тональный крем с сатиновым финишем Skin Privilege Stellary тон 02",570.0,"Тональный крем с сатиновым финишем Stellary Skin Privilege 02 21мл",949.0,90
"Тональный крем с сатиновым финишем Skin Privilege Stellary тон 02",570.0,"Тональный крем с сатиновым финишем Stellary Skin Privilege 02 21мл",949.0,90
"Устойчивая помада для губ Rich Nude тон 06 Stellary",518.0,"Устойчивая помада для губ Stellary Rich Nude 06 3,8г",519.0,88
"Жидкие румяна для лица Liquid Blush тон 01 Stellary",444.0,"Жидкие румяна для лица Stellary Liquid Blush 01 3мл",519.0,88
"Автоматический карандаш для бровей Brow Sculpting Pencil Stellary тон 04",348.0,"Автоматический карандаш для бровей Stellary Brow Sculpting pencil 04 0,08г",575.0,90
"Автоматический карандаш для бровей тон 01 Stellary",229.0,"Автоматический карандаш для бровей Stellary Brow Sculpting pencil 01 0,08г",575.0,85
"Подкручивающая тушь для ресниц Wild Black Stellary тон 01",645.0,"Подкручивающая тушь для ресниц Stellary Curling mascara Wild Black 01 9мл",669.0,88
"Палетка теней для век Wild Angel Stellary тон 01",458.0,"Палетка теней для век Stellary Wild Angel 01 4,4г",523.0,88
